  1.00000000E-02  1.00000000E+00  6.67523480E-01  2.90000000E-01
  1.10000000E-01  1.00044101E+00  6.67769169E-01  2.89654820E-01
  2.10000000E-01  1.00160425E+00  6.68428723E-01  2.88722938E-01
  3.10000000E-01  1.00348163E+00  6.69496229E-01  2.87215452E-01
  4.10000000E-01  1.00605513E+00  6.70965373E-01  2.85142688E-01
  5.10000000E-01  1.00929982E+00  6.72827526E-01  2.82518662E-01
  6.10000000E-01  1.01318396E+00  6.75071776E-01  2.79361030E-01
  7.10000000E-01  1.01766924E+00  6.77684994E-01  2.75690947E-01
  8.10000000E-01  1.02271098E+00  6.80651934E-01  2.71532860E-01
  9.10000000E-01  1.02825843E+00  6.83955351E-01  2.66914282E-01
  1.01000000E+00  1.03425528E+00  6.87576143E-01  2.61865510E-01
  1.11000000E+00  1.04064016E+00  6.91493522E-01  2.56419316E-01
  1.21000000E+00  1.04734738E+00  6.95685201E-01  2.50610607E-01
  1.31000000E+00  1.05430777E+00  7.00127613E-01  2.44476044E-01
  1.41000000E+00  1.06144962E+00  7.04796152E-01  2.38053644E-01
  1.51000000E+00  1.06869982E+00  7.09665426E-01  2.31382353E-01
  1.61000000E+00  1.07598507E+00  7.14709535E-01  2.24501608E-01
  1.71000000E+00  1.08323308E+00  7.19902350E-01  2.17450894E-01
  1.81000000E+00  1.09037392E+00  7.25217807E-01  2.10269302E-01
  1.91000000E+00  1.09734124E+00  7.30630184E-01  2.02995103E-01
  2.01000000E+00  1.10407345E+00  7.36114385E-01  1.95665336E-01
  2.11000000E+00  1.11051481E+00  7.41646188E-01  1.88315440E-01
  2.21000000E+00  1.11661624E+00  7.47202491E-01  1.80978922E-01
  2.31000000E+00  1.12233604E+00  7.52761506E-01  1.73687069E-01
  2.41000000E+00  1.12764032E+00  7.58302936E-01  1.66468720E-01
  2.51000000E+00  1.13250315E+00  7.63808108E-01  1.59350095E-01
  2.61000000E+00  1.13690659E+00  7.69260067E-01  1.52354679E-01
  2.71000000E+00  1.14084034E+00  7.74643631E-01  1.45503168E-01
  2.81000000E+00  1.14430132E+00  7.79945415E-01  1.38813462E-01
  2.91000000E+00  1.14729305E+00  7.85153809E-01  1.32300721E-01
  3.01000000E+00  1.14982490E+00  7.90258940E-01  1.25977448E-01
  3.11000000E+00  1.15191127E+00  7.95252596E-01  1.19853619E-01
  3.21000000E+00  1.15357073E+00  8.00128138E-01  1.13936845E-01
  3.31000000E+00  1.15482518E+00  8.04880387E-01  1.08232541E-01
  3.41000000E+00  1.15569903E+00  8.09505513E-01  1.02744126E-01
  3.51000000E+00  1.15621843E+00  8.14000902E-01  9.74732188E-02
  3.61000000E+00  1.15641057E+00  8.18365036E-01  9.24198405E-02
  3.71000000E+00  1.15630308E+00  8.22597360E-01  8.75826143E-02
  3.81000000E+00  1.15592347E+00  8.26698163E-01  8.29589562E-02
  3.91000000E+00  1.15529878E+00  8.30668459E-01  7.85452575E-02
  4.01000000E+00  1.15445512E+00  8.34509880E-01  7.43370535E-02
  4.11000000E+00  1.15341750E+00  8.38224572E-01  7.03291801E-02
  4.21000000E+00  1.15220958E+00  8.41815102E-01  6.65159145E-02
  4.31000000E+00  1.15085355E+00  8.45284377E-01  6.28911030E-02
  4.41000000E+00  1.14937005E+00  8.48635571E-01  5.94482723E-02
  4.51000000E+00  1.14777814E+00  8.51872055E-01  5.61807292E-02
  4.61000000E+00  1.14609528E+00  8.54997346E-01  5.30816455E-02
  4.71000000E+00  1.14433739E+00  8.58015052E-01  5.01441312E-02
  4.81000000E+00  1.14251888E+00  8.60928837E-01  4.73612972E-02
  4.91000000E+00  1.14065273E+00  8.63742377E-01  4.47263072E-02
  5.01000000E+00  1.13875056E+00  8.66459338E-01  4.22324207E-02
  5.11000000E+00  1.13682273E+00  8.69083349E-01  3.98730281E-02
  5.21000000E+00  1.13487841E+00  8.71617980E-01  3.76416789E-02
  5.31000000E+00  1.13292570E+00  8.74066728E-01  3.55321036E-02
  5.41000000E+00  1.13097168E+00  8.76433006E-01  3.35382301E-02
  5.51000000E+00  1.12902253E+00  8.78720128E-01  3.16541961E-02
  5.61000000E+00  1.12708361E+00  8.80931310E-01  2.98743569E-02
  5.71000000E+00  1.12515954E+00  8.83069657E-01  2.81932911E-02
  5.81000000E+00  1.12325426E+00  8.85138165E-01  2.66058021E-02
  5.91000000E+00  1.12137110E+00  8.87139719E-01  2.51069184E-02
  6.01000000E+00  1.11951286E+00  8.89077090E-01  2.36918919E-02
  6.11000000E+00  1.11768188E+00  8.90952937E-01  2.23561943E-02
  6.21000000E+00  1.11588004E+00  8.92769808E-01  2.10955127E-02
  6.31000000E+00  1.11410889E+00  8.94530145E-01  1.99057443E-02
  6.41000000E+00  1.11236960E+00  8.96236281E-01  1.87829899E-02
  6.51000000E+00  1.11066310E+00  8.97890448E-01  1.77235473E-02
  6.61000000E+00  1.10899003E+00  8.99494778E-01  1.67239044E-02
  6.71000000E+00  1.10735083E+00  9.01051305E-01  1.57807319E-02
  6.81000000E+00  1.10574574E+00  9.02561972E-01  1.48908754E-02
  6.91000000E+00  1.10417483E+00  9.04028631E-01  1.40513486E-02
  7.01000000E+00  1.10263804E+00  9.05453051E-01  1.32593252E-02
  7.11000000E+00  1.10113519E+00  9.06836916E-01  1.25121321E-02
  7.21000000E+00  1.09966598E+00  9.08181833E-01  1.18072417E-02
  7.31000000E+00  1.09823003E+00  9.09489336E-01  1.11422652E-02
  7.41000000E+00  1.09682690E+00  9.10760884E-01  1.05149452E-02
