  1.00000000E-02  1.00000000E+00  7.48986031E-01  2.10000000E-01
  1.20000000E-01  1.00025145E+00  7.49123154E-01  2.09812841E-01
  2.30000000E-01  1.00092226E+00  7.49494881E-01  2.09303553E-01
  3.40000000E-01  1.00200860E+00  7.50098362E-01  2.08476989E-01
  4.50000000E-01  1.00350187E+00  7.50930757E-01  2.07337482E-01
  5.60000000E-01  1.00539022E+00  7.51988189E-01  2.05890931E-01
  6.70000000E-01  1.00765858E+00  7.53265746E-01  2.04144791E-01
  7.80000000E-01  1.01028880E+00  7.54757517E-01  2.02108023E-01
  8.90000000E-01  1.01325976E+00  7.56456630E-01  1.99791030E-01
  1.00000000E+00  1.01654754E+00  7.58355297E-01  1.97205576E-01
  1.11000000E+00  1.02012562E+00  7.60444877E-01  1.94364698E-01
  1.22000000E+00  1.02396505E+00  7.62715931E-01  1.91282599E-01
  1.33000000E+00  1.02803481E+00  7.65158297E-01  1.87974539E-01
  1.44000000E+00  1.03230204E+00  7.67761171E-01  1.84456703E-01
  1.55000000E+00  1.03673243E+00  7.70513188E-01  1.80746074E-01
  1.66000000E+00  1.04129059E+00  7.73402515E-01  1.76860287E-01
  1.77000000E+00  1.04594044E+00  7.76416948E-01  1.72817478E-01
  1.88000000E+00  1.05064570E+00  7.79544012E-01  1.68636134E-01
  1.99000000E+00  1.05537030E+00  7.82771063E-01  1.64334929E-01
  2.10000000E+00  1.06007886E+00  7.86085398E-01  1.59932573E-01
  2.21000000E+00  1.06473712E+00  7.89474351E-01  1.55447652E-01
  2.32000000E+00  1.06931243E+00  7.92925400E-01  1.50898474E-01
  2.43000000E+00  1.07377408E+00  7.96426265E-01  1.46302929E-01
  2.54000000E+00  1.07809376E+00  7.99964995E-01  1.41678348E-01
  2.65000000E+00  1.08224577E+00  8.03530061E-01  1.37041382E-01
  2.76000000E+00  1.08620737E+00  8.07110426E-01  1.32407886E-01
  2.87000000E+00  1.08995890E+00  8.10695613E-01  1.27792831E-01
  2.98000000E+00  1.09348394E+00  8.14275763E-01  1.23210213E-01
  3.09000000E+00  1.09676933E+00  8.17841680E-01  1.18673002E-01
  3.20000000E+00  1.09980518E+00  8.21384860E-01  1.14193084E-01
  3.31000000E+00  1.10258476E+00  8.24897518E-01  1.09781242E-01
  3.42000000E+00  1.10510436E+00  8.28372598E-01  1.05447135E-01
  3.53000000E+00  1.10736312E+00  8.31803773E-01  1.01199307E-01
  3.64000000E+00  1.10936279E+00  8.35185438E-01  9.70452014E-02
  3.75000000E+00  1.11110744E+00  8.38512690E-01  9.29911875E-02
  3.86000000E+00  1.11260326E+00  8.41781308E-01  8.90426043E-02
  3.97000000E+00  1.11385816E+00  8.44987719E-01  8.52038070E-02
  4.08000000E+00  1.11488159E+00  8.48128968E-01  8.14782237E-02
  4.19000000E+00  1.11568416E+00  8.51202672E-01  7.78684165E-02
  4.30000000E+00  1.11627744E+00  8.54206985E-01  7.43761463E-02
  4.41000000E+00  1.11667367E+00  8.57140553E-01  7.10024403E-02
  4.52000000E+00  1.11688551E+00  8.60002470E-01  6.77476592E-02
  4.63000000E+00  1.11692589E+00  8.62792236E-01  6.46115651E-02
  4.74000000E+00  1.11680774E+00  8.65509714E-01  6.15933869E-02
  4.85000000E+00  1.11654391E+00  8.68155089E-01  5.86918843E-02
  4.96000000E+00  1.11614700E+00  8.70728829E-01  5.59054077E-02
  5.07000000E+00  1.11562922E+00  8.73231651E-01  5.32319560E-02
  5.18000000E+00  1.11500237E+00  8.75664482E-01  5.06692295E-02
  5.29000000E+00  1.11427770E+00  8.78028431E-01  4.82146794E-02
  5.40000000E+00  1.11346591E+00  8.80324757E-01  4.58655528E-02
  5.51000000E+00  1.11257709E+00  8.82554844E-01  4.36189342E-02
  5.62000000E+00  1.11162072E+00  8.84720179E-01  4.14717826E-02
  5.73000000E+00  1.11060562E+00  8.86822326E-01  3.94209644E-02
  5.84000000E+00  1.10954000E+00  8.88862908E-01  3.74632835E-02
  5.95000000E+00  1.10843146E+00  8.90843595E-01  3.55955069E-02
  6.06000000E+00  1.10728696E+00  8.92766081E-01  3.38143879E-02
  6.17000000E+00  1.10611290E+00  8.94632077E-01  3.21166858E-02
  6.28000000E+00  1.10491511E+00  8.96443298E-01  3.04991828E-02
  6.39000000E+00  1.10369891E+00  8.98201453E-01  2.89586989E-02
  6.50000000E+00  1.10246910E+00  8.99908237E-01  2.74921037E-02
  6.61000000E+00  1.10122999E+00  9.01565324E-01  2.60963271E-02
  6.72000000E+00  1.09998549E+00  9.03174361E-01  2.47683673E-02
  6.83000000E+00  1.09873907E+00  9.04736964E-01  2.35052978E-02
  6.94000000E+00  1.09749383E+00  9.06254715E-01  2.23042723E-02
  7.05000000E+00  1.09625252E+00  9.07729155E-01  2.11625295E-02
  7.16000000E+00  1.09501755E+00  9.09161786E-01  2.00773952E-02
  7.27000000E+00  1.09379106E+00  9.10554070E-01  1.90462849E-02
  7.38000000E+00  1.09257491E+00  9.11907421E-01  1.80667045E-02
  7.49000000E+00  1.09137070E+00  9.13223213E-01  1.71362513E-02
  7.60000000E+00  1.09017982E+00  9.14502772E-01  1.62526130E-02
  7.71000000E+00  1.08900346E+00  9.15747382E-01  1.54135680E-02
  7.82000000E+00  1.08784262E+00  9.16958280E-01  1.46169835E-02
  7.93000000E+00  1.08669813E+00  9.18136663E-01  1.38608143E-02
  8.04000000E+00  1.08557067E+00  9.19283681E-01  1.31431011E-02
  8.15000000E+00  1.08446081E+00  9.20400443E-01  1.24619687E-02
