  1.00000000E-02  5.50000000E-03  1.15500000E-01
  1.70000000E-01  5.24282173E-03  1.15154548E-01
  3.30000000E-01  4.54121741E-03  1.14206605E-01
  4.90000000E-01  3.57424486E-03  1.12837031E-01
  6.50000000E-01  2.55623696E-03  1.11262225E-01
  8.10000000E-01  1.66120305E-03  1.09659026E-01
  9.70000000E-01  9.80955113E-04  1.08122832E-01
  1.13000000E+00  5.26356938E-04  1.06668812E-01
  1.29000000E+00  2.56635287E-04  1.05261183E-01
  1.45000000E+00  1.13699143E-04  1.03847487E-01
  1.61000000E+00  4.57723085E-05  1.02382174E-01
  1.77000000E+00  1.67437697E-05  1.00835901E-01
  1.93000000E+00  5.56555491E-06  9.91948686E-02
  2.09000000E+00  1.68100306E-06  9.74561901E-02
  2.25000000E+00  4.61352988E-07  9.56232619E-02
  2.41000000E+00  1.15054332E-07  9.37026043E-02
  2.57000000E+00  2.60721840E-08  9.17021312E-02
  2.73000000E+00  5.36854571E-09  8.96303304E-02
  2.89000000E+00  1.00447862E-09  8.74959044E-02
  3.05000000E+00  1.70777065E-10  8.53076024E-02
  3.21000000E+00  2.63829403E-11  8.30741244E-02
  3.37000000E+00  3.70357929E-12  8.08040494E-02
  3.53000000E+00  4.72416330E-13  7.85057724E-02
  3.69000000E+00  5.47561568E-14  7.61874481E-02
  3.85000000E+00  5.76694511E-15  7.38569400E-02
  4.01000000E+00  5.51903922E-16  7.15217745E-02
  4.17000000E+00  4.79938892E-17  6.91891022E-02
  4.33000000E+00  3.79239191E-18  6.68656644E-02
  4.49000000E+00  2.72298520E-19  6.45577670E-02
  4.65000000E+00  1.77656930E-20  6.22712600E-02
  4.81000000E+00  1.05323147E-21  6.00115246E-02
  4.97000000E+00  5.67375143E-23  5.77834647E-02
  5.13000000E+00  2.77729226E-24  5.55915058E-02
  5.29000000E+00  1.23531486E-25  5.34395979E-02
  5.45000000E+00  4.99273541E-27  5.13312241E-02
  5.61000000E+00  1.83359847E-28  4.92694126E-02
  5.77000000E+00  6.11891934E-30  4.72567531E-02
  5.93000000E+00  1.85545327E-31  4.52954155E-02
  6.09000000E+00  5.11246227E-33  4.33871715E-02
  6.25000000E+00  1.28001486E-34  4.15334181E-02
  6.41000000E+00  2.91208946E-36  3.97352023E-02
  6.57000000E+00  6.02003776E-38  3.79932461E-02
  6.73000000E+00  1.13083312E-39  3.63079735E-02
  6.89000000E+00  1.93020141E-41  3.46795352E-02
  7.05000000E+00  2.99372248E-43  3.31078354E-02
  7.21000000E+00  4.21915277E-45  3.15925557E-02
  7.37000000E+00  5.40310946E-47  3.01331802E-02
  7.53000000E+00  6.28734198E-49  2.87290180E-02
  7.69000000E+00  6.64806418E-51  2.73792253E-02
  7.85000000E+00  6.38745901E-53  2.60828260E-02
  8.01000000E+00  5.57655322E-55  2.48387309E-02
  8.17000000E+00  4.42393135E-57  2.36457557E-02
  8.33000000E+00  3.18900874E-59  2.25026375E-02
  8.49000000E+00  2.08885283E-61  2.14080496E-02
  8.65000000E+00  1.24326806E-63  2.03606156E-02
  8.81000000E+00  6.72398158E-66  1.93589216E-02
  8.97000000E+00  3.30440336E-68  1.84015273E-02
  9.13000000E+00  1.47558557E-70  1.74869763E-02
  9.29000000E+00  5.98743131E-73  1.66138047E-02
  9.45000000E+00  2.20760562E-75  1.57805490E-02
  9.61000000E+00  7.39617609E-78  1.49857530E-02
  9.77000000E+00  2.25163399E-80  1.42279735E-02
  9.93000000E+00  6.22863886E-83  1.35057860E-02
  1.00900000E+01  1.56564505E-85  1.28177884E-02
  1.02500000E+01  3.57600625E-88  1.21626053E-02
  1.04100000E+01  7.42177925E-91  1.15388907E-02
  1.05700000E+01  1.39966015E-93  1.09453307E-02
  1.07300000E+01  2.39851239E-96  1.03806455E-02
  1.08900000E+01  3.73478957E-99  9.84359103E-03
  1.10500000E+01  5.28439303-102  9.33296016E-03
  1.12100000E+01  6.79405231-105  8.84758349E-03
  1.13700000E+01  7.93720258-108  8.38632994E-03
