  1.00000000E-02  5.45000000E-02  1.14450000E+00
  9.00000000E-02  1.66893159E-02  1.06823772E+00
  1.70000000E-01  4.79252774E-04  9.64841800E-01
  2.50000000E-01  1.29054990E-06  8.56805774E-01
  3.30000000E-01  3.25888499E-10  7.50474342E-01
  4.10000000E-01  7.71697927E-15  6.55469775E-01
  4.90000000E-01  1.71360097E-20  5.74128788E-01
  5.70000000E-01  3.56825704E-27  5.05454268E-01
  6.50000000E-01  6.96765487E-35  4.47519071E-01
  7.30000000E-01  1.27585463E-43  3.98405523E-01
  8.10000000E-01  2.19078535E-53  3.56479690E-01
  8.90000000E-01  3.52762592E-64  3.20422385E-01
  9.70000000E-01  5.32659026E-76  2.89187426E-01
  1.05000000E+00  7.54223607E-89  2.61947337E-01
  1.13000000E+00  1.00146326-102  2.38044837E-01
  1.21000000E+00  1.24696420-117  2.16953997E-01
  1.29000000E+00  1.45598538-133  1.98250370E-01
  1.37000000E+00  1.59420480-150  1.81588364E-01
  1.45000000E+00  1.63687409-168  1.66684126E-01
  1.53000000E+00  1.57605187-187  1.53302575E-01
  1.61000000E+00  1.42301606-207  1.41247487E-01
  1.69000000E+00  1.20485051-228  1.30353875E-01
  1.77000000E+00  9.56622509-251  1.20482071E-01
  1.85000000E+00  7.12249400-274  1.11513098E-01
  1.93000000E+00  4.97287628-298  1.03345006E-01
  2.01000000E+00  0.00000000E+00  9.58899679E-02
  2.09000000E+00  0.00000000E+00  8.90719374E-02
  2.17000000E+00  0.00000000E+00  8.28247655E-02
  2.25000000E+00  0.00000000E+00  7.70906604E-02
  2.33000000E+00  0.00000000E+00  7.18189280E-02
  2.41000000E+00  0.00000000E+00  6.69649324E-02
  2.49000000E+00  0.00000000E+00  6.24892334E-02
  2.57000000E+00  0.00000000E+00  5.83568669E-02
  2.65000000E+00  0.00000000E+00  5.45367407E-02
  2.73000000E+00  0.00000000E+00  5.10011259E-02
  2.81000000E+00  0.00000000E+00  4.77252253E-02
