  1.00000000E-02  5.15000000E-02  1.08150000E+00
  9.00000000E-02  1.98923114E-02  1.02339033E+00
  1.70000000E-01  1.14635547E-03  9.41435989E-01
  2.50000000E-01  9.85619768E-06  8.55897176E-01
  3.30000000E-01  1.26431573E-08  7.65097742E-01
  4.10000000E-01  2.41967880E-12  6.77857610E-01
  4.90000000E-01  6.90901180E-17  5.98940383E-01
  5.70000000E-01  2.94327058E-22  5.29694769E-01
  6.50000000E-01  1.87068422E-28  4.69752462E-01
  7.30000000E-01  1.77389053E-35  4.18083820E-01
  8.10000000E-01  2.50962706E-43  3.73517791E-01
  8.90000000E-01  5.29721499E-52  3.34957692E-01
  9.70000000E-01  1.66817670E-61  3.01451394E-01
  1.05000000E+00  7.83777046E-72  2.72199470E-01
  1.13000000E+00  5.49413174E-83  2.46540296E-01
  1.21000000E+00  5.74594729E-95  2.23928913E-01
  1.29000000E+00  8.96561829-108  2.03916336E-01
  1.37000000E+00  2.08715591-121  1.86131530E-01
  1.45000000E+00  7.24912481-136  1.70266509E-01
  1.53000000E+00  3.75640407-151  1.56064290E-01
  1.61000000E+00  2.90412340-167  1.43309273E-01
  1.69000000E+00  3.34976137-184  1.31819572E-01
  1.77000000E+00  5.76459382-202  1.21440911E-01
  1.85000000E+00  1.48006093-220  1.12041745E-01
  1.93000000E+00  5.66952291-240  1.03509344E-01
  2.01000000E+00  3.24018252-260  9.57466443E-02
  2.09000000E+00  2.76279381-281  8.86696880E-02
  2.17000000E+00  3.51466156-303  8.22055452E-02
  2.25000000E+00  0.00000000E+00  7.62906081E-02
  2.33000000E+00  0.00000000E+00  7.08691886E-02
  2.41000000E+00  0.00000000E+00  6.58923566E-02
  2.49000000E+00  0.00000000E+00  6.13169746E-02
  2.57000000E+00  0.00000000E+00  5.71048900E-02
  2.65000000E+00  0.00000000E+00  5.32222577E-02
  2.73000000E+00  0.00000000E+00  4.96389681E-02
  2.81000000E+00  0.00000000E+00  4.63281626E-02
  2.89000000E+00  0.00000000E+00  4.32658220E-02
  2.97000000E+00  0.00000000E+00  4.04304143E-02
  3.05000000E+00  0.00000000E+00  3.78025934E-02
  3.13000000E+00  0.00000000E+00  3.53649397E-02
  3.21000000E+00  0.00000000E+00  3.31017357E-02
  3.29000000E+00  0.00000000E+00  3.09987726E-02
  3.37000000E+00  0.00000000E+00  2.90431818E-02
  3.45000000E+00  0.00000000E+00  2.72232875E-02
  3.53000000E+00  0.00000000E+00  2.55284790E-02
  3.61000000E+00  0.00000000E+00  2.39490981E-02
  3.69000000E+00  0.00000000E+00  2.24763400E-02
  3.77000000E+00  0.00000000E+00  2.11021669E-02
  3.85000000E+00  0.00000000E+00  1.98192304E-02
  3.93000000E+00  0.00000000E+00  1.86208041E-02
  4.01000000E+00  0.00000000E+00  1.75007230E-02
  4.09000000E+00  0.00000000E+00  1.64533300E-02
  4.17000000E+00  0.00000000E+00  1.54734280E-02
  4.25000000E+00  0.00000000E+00  1.45562372E-02
  4.33000000E+00  0.00000000E+00  1.36973574E-02
  4.41000000E+00  0.00000000E+00  1.28927332E-02
  4.49000000E+00  0.00000000E+00  1.21386238E-02
  4.57000000E+00  0.00000000E+00  1.14315754E-02
  4.65000000E+00  0.00000000E+00  1.07683962E-02
  4.73000000E+00  0.00000000E+00  1.01461339E-02
  4.81000000E+00  0.00000000E+00  9.56205610E-03
  4.89000000E+00  0.00000000E+00  9.01363121E-03
  4.97000000E+00  0.00000000E+00  8.49851241E-03
  5.05000000E+00  0.00000000E+00  8.01452243E-03
  5.13000000E+00  0.00000000E+00  7.55963993E-03
  5.21000000E+00  0.00000000E+00  7.13198704E-03
  5.29000000E+00  0.00000000E+00  6.72981811E-03
  5.37000000E+00  0.00000000E+00  6.35150937E-03
  5.45000000E+00  0.00000000E+00  5.99554950E-03
  5.53000000E+00  0.00000000E+00  5.66053107E-03
  5.61000000E+00  0.00000000E+00  5.34514265E-03
  5.69000000E+00  0.00000000E+00  5.04816162E-03
  5.77000000E+00  0.00000000E+00  4.76844755E-03
  5.85000000E+00  0.00000000E+00  4.50493616E-03
  5.93000000E+00  0.00000000E+00  4.25663376E-03
  6.01000000E+00  0.00000000E+00  4.02261213E-03
  6.09000000E+00  0.00000000E+00  3.80200381E-03
  6.17000000E+00  0.00000000E+00  3.59399778E-03
  6.25000000E+00  0.00000000E+00  3.39783548E-03
  6.33000000E+00  0.00000000E+00  3.21280709E-03
  6.41000000E+00  0.00000000E+00  3.03824820E-03
  6.49000000E+00  0.00000000E+00  2.87353661E-03
  6.57000000E+00  0.00000000E+00  2.71808945E-03
  6.65000000E+00  0.00000000E+00  2.57136051E-03
  6.73000000E+00  0.00000000E+00  2.43283777E-03
  6.81000000E+00  0.00000000E+00  2.30204104E-03
  6.89000000E+00  0.00000000E+00  2.17851993E-03
  6.97000000E+00  0.00000000E+00  2.06185175E-03
  7.05000000E+00  0.00000000E+00  1.95163980E-03
  7.13000000E+00  0.00000000E+00  1.84751158E-03
  7.21000000E+00  0.00000000E+00  1.74911724E-03
  7.29000000E+00  0.00000000E+00  1.65612814E-03
  7.37000000E+00  0.00000000E+00  1.56823542E-03
  7.45000000E+00  0.00000000E+00  1.48514877E-03
  7.53000000E+00  0.00000000E+00  1.40659526E-03
  7.61000000E+00  0.00000000E+00  1.33231820E-03
  7.69000000E+00  0.00000000E+00  1.26207613E-03
  7.77000000E+00  0.00000000E+00  1.19564187E-03
  7.85000000E+00  0.00000000E+00  1.13280162E-03
  7.93000000E+00  0.00000000E+00  1.07335411E-03
  8.01000000E+00  0.00000000E+00  1.01710987E-03
  8.09000000E+00  0.00000000E+00  9.63890434E-04
  8.17000000E+00  0.00000000E+00  9.13527737E-04
  8.25000000E+00  0.00000000E+00  8.65863426E-04
  8.33000000E+00  0.00000000E+00  8.20748288E-04
  8.41000000E+00  0.00000000E+00  7.78041695E-04
  8.49000000E+00  0.00000000E+00  7.37611084E-04
  8.57000000E+00  0.00000000E+00  6.99331470E-04
  8.65000000E+00  0.00000000E+00  6.63084998E-04
  8.73000000E+00  0.00000000E+00  6.28760506E-04
