  1.00000000E-02  2.50000000E-03  5.25000000E-02
  2.60000000E-01  2.38287088E-03  5.23437180E-02
  5.10000000E-01  2.06339329E-03  5.19124783E-02
  7.60000000E-01  1.62324668E-03  5.12886743E-02
  1.01000000E+00  1.16013367E-03  5.05710038E-02
  1.26000000E+00  7.53273252E-04  4.98400569E-02
  1.51000000E+00  4.44342713E-04  4.91392443E-02
  1.76000000E+00  2.38124775E-04  4.84754277E-02
  2.01000000E+00  1.15934343E-04  4.78323247E-02
  2.26000000E+00  5.12791278E-05  4.71861459E-02
  2.51000000E+00  2.06058322E-05  4.65163141E-02
  2.76000000E+00  7.52247391E-06  4.58096577E-02
  3.01000000E+00  2.49489472E-06  4.50600759E-02
  3.26000000E+00  7.51734984E-07  4.42664114E-02
  3.51000000E+00  2.05777697E-07  4.34303383E-02
  3.76000000E+00  5.11744102E-08  4.25549251E-02
  4.01000000E+00  1.15618783E-08  4.16438490E-02
  4.26000000E+00  2.37314865E-09  4.07010244E-02
  4.51000000E+00  4.42529772E-10  3.97304401E-02
  4.76000000E+00  7.49688847E-11  3.87360831E-02
  5.01000000E+00  1.15382676E-11  3.77218967E-02
  5.26000000E+00  1.61332242E-12  3.66917485E-02
  5.51000000E+00  2.04938113E-13  3.56494042E-02
  5.76000000E+00  2.36507709E-14  3.45985045E-02
  6.01000000E+00  2.47964136E-15  3.35425448E-02
  6.26000000E+00  2.36185616E-16  3.24848572E-02
  6.51000000E+00  2.04380295E-17  3.14285961E-02
  6.76000000E+00  1.60673998E-18  3.03767263E-02
  7.01000000E+00  1.14755414E-19  2.93320139E-02
  7.26000000E+00  7.44597835E-21  2.82970199E-02
  7.51000000E+00  4.38926051E-22  2.72740966E-02
  7.76000000E+00  2.35061741E-23  2.62653862E-02
  8.01000000E+00  1.14365108E-24  2.52728216E-02
  8.26000000E+00  5.05505797E-26  2.42981291E-02
  8.51000000E+00  2.02992383E-27  2.33428336E-02
  8.76000000E+00  7.40549929E-29  2.24082641E-02
  9.01000000E+00  2.45442605E-30  2.14955614E-02
  9.26000000E+00  7.39037644E-32  2.06056868E-02
  9.51000000E+00  2.02164163E-33  1.97394311E-02
  9.76000000E+00  5.02415221E-35  1.88974247E-02
  1.00100000E+01  1.13433781E-36  1.80801482E-02
  1.02600000E+01  2.32671413E-38  1.72879427E-02
  1.05100000E+01  4.33575419E-40  1.65210210E-02
  1.07600000E+01  7.34018963E-42  1.57794779E-02
  1.10100000E+01  1.12894013E-43  1.50633010E-02
  1.12600000E+01  1.57744979E-45  1.43723809E-02
  1.15100000E+01  2.00244769E-47  1.37065212E-02
  1.17600000E+01  2.30933969E-49  1.30654483E-02
  1.20100000E+01  2.41955479E-51  1.24488200E-02
  1.22600000E+01  2.30305393E-53  1.18562344E-02
  1.25100000E+01  1.99156165E-55  1.12872379E-02
  1.27600000E+01  1.56460389E-57  1.07413329E-02
  1.30100000E+01  1.11669883E-59  1.02179844E-02
  1.32600000E+01  7.24083612E-62  9.71662685E-03
  1.35100000E+01  4.26542568E-64  9.23666986E-03
  1.37600000E+01  2.28274312E-66  8.77750360E-03
  1.40100000E+01  1.10987152E-68  8.33850374E-03
  1.42600000E+01  4.90240716E-71  7.91903588E-03
  1.45100000E+01  1.96728396E-73  7.51845953E-03
  1.47600000E+01  7.17208992E-76  7.13613160E-03
  1.50100000E+01  2.37544732E-78  6.77140961E-03
  1.52600000E+01  7.14769620E-81  6.42365445E-03
  1.55100000E+01  1.95392446E-83  6.09223278E-03
  1.57600000E+01  4.85255489E-86  5.77651919E-03
  1.60100000E+01  1.09484880E-88  5.47589796E-03
  1.62600000E+01  2.24418596E-91  5.18976467E-03
  1.65100000E+01  4.17911707E-94  4.91752746E-03
  1.67600000E+01  7.07019246E-97  4.65860814E-03
  1.70100000E+01  1.08667316E-99  4.41244307E-03
  1.72600000E+01  1.51735655-102  4.17848388E-03
  1.75100000E+01  1.92485204-105  3.95619798E-03
  1.77600000E+01  2.21833976-108  3.74506898E-03
  1.80100000E+01  2.32262865-111  3.54459700E-03
  1.82600000E+01  2.20928882-114  3.35429876E-03
  1.85100000E+01  1.90917710-117  3.17370770E-03
  1.87600000E+01  1.49885955-120  3.00237392E-03
  1.90100000E+01  1.06904667-123  2.83986409E-03
  1.92600000E+01  6.92713090-127  2.68576132E-03
  1.95100000E+01  4.07784887-130  2.53966486E-03
  1.97600000E+01  2.18087042-133  2.40118991E-03
  2.00100000E+01  1.05961867-136  2.26996727E-03
  2.02600000E+01  4.67724739-140  2.14564301E-03
  2.05100000E+01  1.87565123-143  2.02787807E-03
  2.07600000E+01  6.83336837-147  1.91634794E-03
  2.10100000E+01  2.26171867-150  1.81074217E-03
  2.12600000E+01  6.80085220-154  1.71076401E-03
  2.15100000E+01  1.85784335-157  1.61612995E-03
  2.17600000E+01  4.61079541-161  1.52656929E-03
  2.20100000E+01  1.03959364-164  1.44182372E-03
  2.22600000E+01  2.12947419-168  1.36164685E-03
  2.25100000E+01  3.96279994-172  1.28580380E-03
  2.27600000E+01  6.69966241-176  1.21407076E-03
  2.30100000E+01  1.02902208-179  1.14623456E-03
  2.32600000E+01  1.43587777-183  1.08209224E-03
  2.35100000E+01  1.82025089-187  1.02145068E-03
  2.37600000E+01  2.09636082-191  9.64126124E-04
  2.40100000E+01  2.19342011-195  9.09943858E-04
  2.42600000E+01  2.08496424-199  8.58737779E-04
  2.45100000E+01  1.80051358-203  8.10350044E-04
  2.47600000E+01  1.41258697-207  7.64630696E-04
  2.50100000E+01  1.00682733-211  7.21437321E-04
  2.52600000E+01  6.51952263-216  6.80634702E-04
  2.55100000E+01  3.83528464-220  6.42094497E-04
  2.57600000E+01  2.04974770-224  6.05694914E-04
  2.60100000E+01  9.95231741-229  5.71320415E-04
  2.62600000E+01  4.39004560-233  5.38861417E-04
  2.65100000E+01  1.75927952-237  5.08214007E-04
  2.67600000E+01  6.40503736-242  4.79279679E-04
  2.70100000E+01  2.11850498-246  4.51965065E-04
  2.72600000E+01  6.36587805-251  4.26181690E-04
  2.75100000E+01  1.73783341-255  4.01845733E-04
  2.77600000E+01  4.31001691-260  3.78877793E-04
  2.80100000E+01  9.71115326-265  3.57202675E-04
  2.82600000E+01  1.98785016-269  3.36749179E-04
  2.85100000E+01  3.69672790-274  3.17449896E-04
  2.87600000E+01  6.24557358-279  2.99241023E-04
  2.90100000E+01  9.58623729-284  2.82062175E-04
  2.92600000E+01  1.33673409-288  2.65856211E-04
  2.95100000E+01  1.69341295-293  2.50569073E-04
  2.97600000E+01  1.94895464-298  2.36149620E-04
  3.00100000E+01  2.03780015-303  2.22549484E-04
  3.02600000E+01  0.00000000E+00  2.09722920E-04
  3.05100000E+01  0.00000000E+00  1.97626677E-04
  3.07600000E+01  0.00000000E+00  1.86219859E-04
  3.10100000E+01  0.00000000E+00  1.75463808E-04
  3.12600000E+01  0.00000000E+00  1.65321981E-04
  3.15100000E+01  0.00000000E+00  1.55759844E-04
  3.17600000E+01  0.00000000E+00  1.46744760E-04
  3.20100000E+01  0.00000000E+00  1.38245892E-04
  3.22600000E+01  0.00000000E+00  1.30234104E-04
  3.25100000E+01  0.00000000E+00  1.22681872E-04
  3.27600000E+01  0.00000000E+00  1.15563197E-04
  3.30100000E+01  0.00000000E+00  1.08853523E-04
  3.32600000E+01  0.00000000E+00  1.02529658E-04
  3.35100000E+01  0.00000000E+00  9.65697021E-05
  3.37600000E+01  0.00000000E+00  9.09529764E-05
  3.40100000E+01  0.00000000E+00  8.56599568E-05
  3.42600000E+01  0.00000000E+00  8.06722112E-05
  3.45100000E+01  0.00000000E+00  7.59723398E-05
  3.47600000E+01  0.00000000E+00  7.15439186E-05
  3.50100000E+01  0.00000000E+00  6.73714462E-05
  3.52600000E+01  0.00000000E+00  6.34402927E-05
  3.55100000E+01  0.00000000E+00  5.97366522E-05
  3.57600000E+01  0.00000000E+00  5.62474971E-05
  3.60100000E+01  0.00000000E+00  5.29605350E-05
  3.62600000E+01  0.00000000E+00  4.98641684E-05
  3.65100000E+01  0.00000000E+00  4.69474559E-05
  3.67600000E+01  0.00000000E+00  4.42000758E-05
  3.70100000E+01  0.00000000E+00  4.16122919E-05
